Country,CountryCode,Year,GDP_growth,Tax_revenue_percent_GDP,Poverty_rate,Unemployment_rate,FDI_percent_GDP,Current_account_balance_percent_GDP,Urbanization_rate,Population_total,Population_growth_rate,Agriculture_value_added_percent_GDP,Industry_value_added_percent_GDP,Services_value_added_percent_GDP,Gini_index,Gross_capital_formation_percent_GDP,Trade_percent_GDP,R&D_expenditure_percent_GDP,School_enrollment_secondary,School_enrollment_tertiary,Adult_literacy_rate,Education_expenditure_percent_GDP,Pupil_teacher_ratio_primary,Access_to_electricity_percent,Internet_users_per_100,Mobile_subscriptions_per_100,Logistics_Performance_Index,Life_expectancy,Health_expenditure_percent_GDP,Under5_mortality_rate,Gov_Effectiveness,Control_Corruption,Reg_Quality,Rule_of_Law,Political_Stability,Voice_Accountability,Exports_percent_GDP,Patent_applications_residents
Lithuania,LT,2024,2.77263124530285,,,7.504,4.23666624449344,2.47505797020785,68.936,2888055,0.571912303276281,2.57325294659349,23.394637462385,63.5886178536833,,20.4124317092532,143.04839086338,,,,,,,,,,,,,,,,,,,,74.1139807545184,
Luxembourg,LU,2014,2.62308679154881,24.7451571133867,0.2,6.044,29.1553936951999,4.92857348332843,89.884,556319,2.35697870484045,0.289550438585059,10.810880633632,78.2098746195357,31.2,19.0935867595733,333.42885319668,1.21700000762939,104.596977233887,,,3.85569000244141,8.16851,100.0,94.7,144.244,3.946726,82.2292682926829,5.23040915,2.6,1.64794015884399,2.06915903091431,1.6250411272049,1.901979804039,1.37832379341125,1.55458557605743,182.782592419634,128.0
Luxembourg,LU,2015,2.26978423302835,23.3218593726636,0.3,6.796,75.6300240002581,5.62139533101291,90.179,569604,2.35995118136865,0.223732628740735,11.539623433831,79.7312744577697,32.9,18.9584857711264,351.13197436149,1.2522599697113,104.379188537598,20.2907104492188,,3.76792001724243,8.45773,100.0,96.4,141.659,,82.2926829268293,5.08113575,2.6,1.69270300865173,2.05351066589355,1.64557504653931,1.83813381195068,1.42636823654175,1.54696607589722,191.835449041844,128.0
Luxembourg,LU,2016,4.97819011520116,23.7675096749456,0.1,6.669,28.257554145971,7.41517069613731,90.46,582014,2.15531198799205,0.214197008159042,12.0959325625638,79.1113386071195,31.7,17.9319132619894,348.437409376889,1.26689994335175,106.08519744873,19.9203605651855,,4.46611595153809,8.30333,100.0,98.1,130.933,4.219409,82.6853658536585,5.07103872,2.5,1.65589165687561,2.04989457130432,1.71001076698303,1.71983742713928,1.40361714363098,1.50075507164001,191.098633740622,143.0
Luxembourg,LU,2017,1.31718713754285,24.5181470528935,0.3,5.523,-41.6509945601316,6.18033427082302,90.727,596336,2.43097641776115,0.23457255011554,10.8183368591649,80.0810053034631,34.5,18.8897175502242,353.793991980303,1.23898005485535,106.78434753418,19.5990200042725,,3.48645997047424,,100.0,97.4,133.111,,82.0951219512195,5.13535357,2.5,1.64544296264648,1.94112145900726,1.68195748329163,1.69909048080444,1.3128936290741,1.52224540710449,192.747503540731,156.0
Luxembourg,LU,2018,1.61129561338169,26.8854541322106,0.3,5.589,-117.233947530512,8.31991324789161,90.981,607950,1.92883751398765,0.233738394048527,10.9720784332984,79.3906348113495,35.4,16.9949135422123,361.865445198667,1.17180001735687,106.983123779297,19.3915195465088,,3.66211009025574,,100.0,97.1,131.327,3.63,82.2951219512195,5.27988529,2.5,1.73641335964203,2.04803919792175,1.7491340637207,1.76795589923859,1.34749054908752,1.5432368516922,197.218199953374,152.0
Luxembourg,LU,2019,2.74931929072659,26.8884834309941,0.1,5.592,234.310617307358,8.62080023660204,91.223,620001,1.9628449198635,0.214828063048275,11.6004638626305,78.7000438836607,34.2,18.653116084379,382.66078058442,1.18176996707916,106.946510314941,19.3969497680664,,3.73606991767883,,100.0,97.1,131.87,,82.6390243902439,5.46495819,2.5,1.69548451900482,2.07247686386108,1.68511009216309,1.74955821037292,1.3333135843277,1.49186420440674,206.580145839872,117.0
Luxembourg,LU,2020,-0.510051634039826,25.6864231937241,0.0,6.766,13.3552019667615,5.09941386549833,91.453,630419,1.66635867423273,0.20041631187567,11.3427753359144,79.3002230832453,33.4,17.9294900539992,375.581396376432,1.0958399772644,107.078948974609,19.961389541626,,3.85349988937378,,100.0,98.5,132.909,,82.1439024390244,5.76488066,2.5,1.79238891601562,2.02369952201843,1.83817708492279,1.73590040206909,1.21248233318329,1.49746370315552,204.436962289215,129.0
Luxembourg,LU,2021,6.9297342584233,26.0024291787653,0.1,5.571,29.0815295522724,6.47518842922871,91.672,640064,1.51834936706612,0.194861687098922,10.5920031023214,79.9504470861718,32.7,18.6878759943301,397.506180867971,1.04120004177094,106.482757568359,20.7341499328613,,3.71989011764526,,100.0,98.7,136.871,,82.5975609756098,5.66065645,2.4,1.67725694179535,1.84092938899994,1.90669333934784,1.74762201309204,1.19407951831818,1.49557614326477,215.618162988769,112.0
Luxembourg,LU,2022,-1.09505351160836,26.6829703355982,0.1,4.588,-444.706890468678,9.29301567249552,91.881,653103,2.01666790212729,0.242167478298755,9.1137991530042,81.1291613534756,34.1,17.0331766630247,412.177169924175,0.976530015468597,107.83975982666,21.032600402832,,4.70302200317383,,100.0,98.2,139.651,3.6,82.9463414634147,5.55154753,2.4,1.77222788333893,1.88359045982361,1.83396697044373,1.76851046085358,1.06439006328583,1.54147458076477,222.308456163103,
Luxembourg,LU,2023,-0.693632727692318,27.2194044445348,,5.184,-71.7194665689675,11.2597257636043,92.078,666430,2.02002574712319,0.212423661674197,10.167511897082,80.9758785935175,,17.3818575653208,404.458334911166,,,,,,,100.0,99.3,144.475,,83.3585365853659,5.78284121,2.3,1.91421329975128,1.92665910720825,1.92906320095062,1.75243473052979,1.05400168895721,1.63266289234161,217.766476183877,
Luxembourg,LU,2024,1.03161671348924,,,5.935,,13.8165633070903,92.266,677717,1.67946888266941,0.173025567047158,9.00975863640681,81.8722555148923,,15.153327652299,398.227930959521,,,,,,,,98.8,,,,,,,,,,,,215.502405357575,
Malta,MT,2014,7.63112937482686,25.5760346210372,0.0,5.725,1.31122390005981,8.3422389112127,94.347,433481,2.02059558233422,1.00129014447097,13.0759999781862,74.356968340189,29.0,15.9077736680181,181.300566828563,0.691789984703064,96.2309799194336,44.4906997680664,,7.00420999526978,13.38202,100.0,73.1,125.719,3.106275,82.0463414634146,9.08505249,6.7,1.02343165874481,0.846630215644836,1.07836270332336,1.19110727310181,1.12549698352814,1.18419134616852,96.9295795323421,5.0
Malta,MT,2015,9.62109756228348,24.3217053391404,0.1,5.389,32.1027329753953,2.6501008643883,94.414,444220,2.44719692467224,0.941161443311968,12.0903046948537,76.1293947103127,29.4,23.454682372101,207.19639824364,0.715149998664856,95.1571197509766,46.9468193054199,,5.02398014068604,13.49445,100.0,76.0,117.794,,81.8975609756097,8.89759636,6.6,0.81887686252594,0.8642418384552,1.1539055109024,1.1067533493042,1.05367743968964,1.20284688472748,108.732518513193,9.0
Malta,MT,2016,4.07771929481284,26.2493786095596,0.1,4.687,23.0840198433868,-0.55181226698067,94.48,454505,2.28889794467689,1.01064539115143,12.278697193042,75.8002452204941,29.1,21.9405775854978,213.35939190737,0.55689001083374,94.9765701293945,48.1260795593262,,5.10765981674194,13.02685,100.0,78.1,128.599,3.069256,82.4536585365854,8.96600914,6.5,0.920882403850555,0.683730661869049,1.14384472370148,0.968909025192261,1.06645977497101,1.19653582572937,113.166511431044,3.0
Malta,MT,2017,12.972119343498,26.0056800216801,0.2,4.002,299.824940823525,19.1577413498751,94.546,467106,2.73472979835887,0.675668841155664,11.4560569395944,77.4370736924484,29.2,19.1596389927706,213.047878484397,0.552320003509521,103.138412475586,52.8446311950684,,4.56079006195068,12.93931,100.0,81.0,129.249,,82.3463414634146,8.73092651,6.4,0.968723773956299,0.703656733036041,1.27156889438629,1.11296081542969,1.23830890655518,1.17123138904572,116.626664199478,5.0
Malta,MT,2018,7.18909653691901,25.426819867154,0.2,3.658,452.221039539527,13.3484161587894,94.612,483903,3.53282607673569,0.622140405009506,11.5158115860279,77.1220159873828,28.7,19.653411285638,228.098550741999,0.572109997272491,104.642509460449,56.8111114501953,,4.92361116409302,,100.0,81.7,127.094,2.81,82.2487804878049,8.5073843,6.3,0.930900931358337,0.547124087810516,1.32744300365448,1.01997232437134,1.27164912223816,1.10109639167786,123.349303715058,2.0
Malta,MT,2019,4.08470602847339,25.1029746671277,0.3,3.616,198.19959042815,17.8499331598587,94.678,503912,4.05171762437788,0.4721066879515,12.0664713713003,77.2151386916786,31.0,20.9696312107855,233.070441902701,0.559930026531219,104.505729675293,58.5368690490723,,4.8993501663208,,100.0,85.8,125.866,,82.6585365853659,9.07641315,6.1,0.824169158935547,0.209994375705719,0.938031852245331,0.921630799770355,1.01364505290985,1.08007621765137,124.520039892667,5.0
Malta,MT,2020,-3.35834253154739,22.4782873603531,0.4,4.347,191.86052772483,16.0929468008691,94.744,515490,2.2716254974907,0.726666972318758,12.2691175489107,78.5628619086116,31.4,22.2044662292137,256.402967044059,0.645659983158112,102.924011230469,62.8752517700195,,5.6448712348938,,100.0,86.9,122.176,,82.0975609756098,10.60137844,6.0,0.99406486749649,0.342483103275299,1.21012890338898,0.883726119995117,0.99847799539566,1.11851668357849,136.058044819679,6.0
Malta,MT,2021,13.2997893209653,22.4268011285617,0.1,3.394,433.750961196962,9.34788774994205,94.81,518150,0.51468710034629,0.82992754838942,12.0207569617155,79.157338220807,31.6,23.972320237217,220.738701426547,0.652050018310547,103.094459533691,73.0226974487305,94.9400024414062,5.36479997634888,,100.0,87.5,123.941,,82.2585365853659,10.36362457,5.8,0.853116869926453,0.292902559041977,0.801096200942993,0.835411548614502,0.887514472007751,1.0709707736969,118.567245090238,5.0
Malta,MT,2022,4.26931853012293,22.6195095979232,0.1,2.921,126.084087677368,-0.871193562017351,94.875,531113,2.47100289980875,0.770662549642097,11.8960084189782,80.1516418905823,34.6,25.1429935584168,243.415382342225,0.604330003261566,102.695037841797,78.6229400634766,,,,100.0,91.5,132.861,3.3,82.4487804878049,9.52376747,5.7,0.804084479808807,0.238765001296997,0.674093782901764,0.785654842853546,0.911014318466187,1.08086717128754,128.410459632562,
Malta,MT,2023,6.79631311118804,21.8698509919937,,3.11,113.224329220943,6.41432573840452,94.941,552747,3.99255876861009,0.0038945813159872,11.8069100820798,81.1085504867501,,19.8359809434331,232.46676505021,,,,,,,100.0,92.1,140.594,,83.5073170731707,,5.5,0.397335052490234,0.10974658280611,0.687359094619751,0.702327609062195,0.858121693134308,0.913654506206512,124.594182131908,
Malta,MT,2024,5.96928196125685,,,2.703,174.827688498308,5.68625072092046,95.006,574346,3.83316098582142,0.207824723810727,11.4267996430151,80.7855198347085,,18.8037341484443,229.548280014917,,,,,,,,,,,,,,,,,,,,123.466079204708,
Moldova,MD,2014,4.99962585407656,16.8287991530895,0.0,1.425,3.67896919655633,-6.04440067766107,42.496,2857815,-0.0609720602101012,14.0709569584487,21.1263772009346,51.5066274945247,26.8,23.7825706600568,94.2282919690928,0.314630001783371,104.383476257324,52.1503486633301,99.0,6.33806991577148,16.80874,99.8,67.0,111.829,2.653311,70.241,8.63275623,15.8,-0.419933348894119,-0.854309618473053,0.014869668520987,-0.246212035417557,-0.158987760543823,0.0094963870942592,31.5279635595633,67.0
Moldova,MD,2015,-0.338235622387202,16.2909680870475,0.1,1.742,2.89663554883048,-5.93562136370789,42.49,2835978,-0.767049559673864,12.8212557522034,21.1076657265026,53.3342064591852,27.0,24.0620907895527,88.9664154565323,0.307350009679794,105.059288024902,52.0978202819824,,5.80568695068359,17.45665,99.9,69.0,112.959,,70.118,8.55763531,15.5,-0.721139073371887,-0.947364449501038,-0.0809350684285164,-0.383665978908539,-0.326045989990234,0.0198426637798548,31.8069217883307,64.0
Moldova,MD,2016,4.64601436259409,16.4301183204667,0.2,1.557,1.09561343852844,-3.61387040187984,42.511,2803186,-1.16302237797705,12.4797438509487,21.1944646085144,53.7937240113846,26.3,21.9868853235417,89.0046837188671,0.280039995908737,106.047653198242,52.8414115905762,,5.67208003997803,17.42007,99.9,71.0,117.008,2.614269,70.179,7.53552246,15.3,-0.693787217140198,-0.990662038326263,-0.133195176720619,-0.529219090938568,-0.305498778820038,-0.0195145960897207,32.8664989349745,91.0
Moldova,MD,2017,4.17561205106279,17.7273904313314,0.1,1.586,1.5715119911375,-5.8373598499054,42.557,2755189,-1.72705846625605,12.1995910772854,21.0188767695091,53.1080578877536,25.9,21.9389542125047,88.6233902754378,0.257889986038208,94.3638229370117,51.947338104248,,5.71016979217529,17.68211,100.0,49.9,117.321,,70.375,7.1278038,15.2,-0.577288508415222,-0.834933340549469,-0.0523422658443451,-0.451828390359879,-0.31498920917511,-0.0256148222833872,32.5328465977446,73.0
Moldova,MD,2018,4.07559546585034,18.014083738484,0.0,1.196,2.75177990255296,-10.7699247852566,42.629,2707203,-1.75700442074845,10.1468784571365,22.1479763600006,53.9337913876541,25.7,26.5918106703471,87.4467874275648,0.256260007619858,95.9159164428711,52.8423118591309,,5.53887987136841,17.92314,100.0,50.3,115.32,2.46,70.236,6.70760345,15.1,-0.505967557430267,-0.758018732070923,-0.0323153994977474,-0.438802748918533,-0.402167946100235,-0.117281161248684,30.6963699430194,92.0
Moldova,MD,2019,3.5523140853476,17.656290127877,0.0,1.466,4.44218297010915,-9.42148010949479,42.726,2664224,-1.60031653578231,10.1608126286441,21.9233489252916,54.6779595310298,26.0,25.1036618823408,87.6322371148906,0.241449996829033,95.6507568359375,54.7812004089355,,6.22576999664307,,100.0,57.8,116.105,,70.181,6.49662447,15.0,-0.441430509090424,-0.650996446609497,-0.0475217662751675,-0.458089917898178,-0.387288391590118,-0.105710230767727,31.1910849579769,85.0
Moldova,MD,2020,-8.27597831976949,17.9098984894955,,1.186,1.35047634241375,-7.6900486921726,42.849,2635130,-1.09803165876287,9.36669201380178,23.1345230028419,54.0947225317709,,23.8644443526077,79.265722119158,0.235109999775887,96.17333984375,56.2498207092285,,6.6012601852417,,100.0,58.2,111.445,,69.914,7.00484037,14.9,-0.533600270748138,-0.586998105049133,-0.0109160682186484,-0.515005588531494,-0.340111285448074,-0.0562920235097408,27.9143362637536,85.0
Moldova,MD,2021,13.9299997889786,18.3881163669346,0.2,0.785,2.8200678267721,-12.4095546577967,42.998,2595809,-1.50342952349937,10.5865870134286,20.6312606801817,54.641640960384,25.7,26.8561258664432,88.4708865399267,0.231539994478226,96.5853430388789,61.3014030456543,99.5999984741211,5.82405996322632,,100.0,74.5,128.984,,68.991,7.7490406,14.8,-0.437800526618958,-0.469503223896027,0.0033810979221016,-0.357341021299362,-0.205297246575356,0.0420428887009621,30.6487877126898,64.0
Moldova,MD,2022,-4.60000000000001,18.9210049545943,0.0,0.897,4.03446735088075,-17.0894479797469,43.173,2528654,-2.62110760462091,8.11428000058421,19.0908218110745,58.8893896635498,25.9,27.3104295249444,112.117671579766,0.229829996824265,97.6136725974109,,,6.11053991317749,,100.0,76.7,137.183,2.5,71.546,6.96505404,14.8,-0.307596892118454,-0.342236280441284,0.101790711283684,-0.286401212215424,-0.659070193767548,0.0965940952301025,41.2264594544499,
Moldova,MD,2023,1.2,18.5850270257317,,1.555,2.13739823602676,-11.328629513978,43.373,2457783,-2.84274212689094,7.08454848490601,17.687867818777,61.5158191372832,,20.084591001224,93.9946211488052,0.223419994115829,,,,6.25268602371216,,100.0,80.2,130.772,,71.198,,14.7,-0.164951995015144,-0.28033846616745,0.105498053133488,-0.152658581733704,-0.683699607849121,0.236791402101517,35.1125857861262,
Moldova,MD,2024,0.103059412450989,,,1.434,1.8315198418557,-16.0271723670205,43.599,2389275,-2.82697514456259,7.10653746864216,16.780476066647,62.265956666112,,21.1312285971513,88.6661154286831,,,,,,,,,,,,,,,,,,,,31.4135471152499,
Netherlands,NL,2014,1.61261001294011,21.5393728808314,0.1,7.419,15.8698220389322,8.85180304004638,89.69,16865008,0.359828172726548,1.80098935055634,17.6818782630222,70.3026846854015,28.6,17.7066341303839,151.715891056501,2.17330002784729,,,,5.458899974823,,100.0,91.7,114.867,4.047782,81.7073170731707,10.56703758,4.1,1.83546948432922,1.96052145957947,1.76312530040741,1.973428606987,1.04511535167694,1.54720866680145,81.3822615368973,2294.0
Netherlands,NL,2015,2.12060523860846,21.7961168520041,0.1,6.872,48.5010592798915,4.91871579481091,90.173,16939923,0.443220089035769,1.80598562591626,17.4148103121536,70.5458576179068,28.2,22.1699860549934,160.325812564809,2.1460599899292,114.137916564941,80.1601486206055,,5.34815979003906,11.62356,100.0,91.7,121.638,,81.509756097561,10.32393837,4.1,1.82862544059753,1.83337318897247,1.78769791126251,1.9068900346756,0.912540197372437,1.56130266189575,83.9918475345943,2207.0
Netherlands,NL,2016,2.42428572955482,22.3479015517062,0.1,6.007,34.567786396249,7.27492902578538,90.635,17030314,0.532178879608489,1.86399139098136,16.9640712326865,70.6379699378623,28.2,19.7764432256049,150.96552921165,2.15081000328064,112.994277954102,79.8454895019531,,5.47959995269775,11.72995,100.0,90.4,121.42,4.18753,81.5609756097561,10.05679512,4.1,1.82028615474701,1.85835075378418,1.9648460149765,1.84564888477325,0.896933197975159,1.54080605506897,80.9095011629118,2290.0
Netherlands,NL,2017,2.78154619309936,23.0613921884343,0.2,4.837,23.5201922487149,8.12817028557607,91.077,17131296,0.591203366164118,1.96787421373596,17.1210117451832,70.3995812806898,28.5,20.2151929584837,159.646059656847,2.17857003211975,115.225227355957,83.2009887695312,,5.17509984970093,11.80592,100.0,93.2,118.577,,81.7609756097561,10.1082983,4.0,1.81402194499969,1.74557888507843,2.04048895835876,1.75830602645874,0.907123684883118,1.49619734287262,85.1795472131327,2241.0
Netherlands,NL,2018,2.2587403735731,22.9523938963993,0.1,3.832,-30.7775269483508,8.97983331472266,91.49,17231624,0.583933408920832,1.75987236955923,17.3241048530815,70.2823544056509,28.1,20.4804432515785,163.559146573044,2.13879990577698,114.50032043457,83.652473449707,,5.35764980316162,,100.0,91.9,121.162,4.02,81.8121951219512,10.01993561,4.0,1.80973696708679,1.88914597034454,2.01364374160767,1.74446511268616,0.838281273841858,1.49981355667114,87.0564594492635,2111.0
Netherlands,NL,2019,2.30009157916757,23.575774886203,0.1,3.379,-13.6740358407126,6.83928934055718,91.876,17344874,0.65507157480522,1.7588069903961,17.1127557495056,70.2508053465611,29.2,21.7580356895369,160.676671884999,2.18435001373291,114.804168701172,,,5.15986013412476,,100.0,93.3,124.088,,82.1121951219512,10.14039612,4.0,1.76715266704559,1.86761248111725,1.84916996955872,1.73473942279816,0.821324944496155,1.48359453678131,85.3209394926528,2228.0
Netherlands,NL,2020,-3.86795333823223,23.9228232020312,0.0,3.82,-23.7095109882189,5.6180281031374,92.236,17441500,0.55554079025497,1.73737205482673,17.3794770859182,69.8215350848722,26.0,21.3519779830807,152.233230409706,2.32182002067566,136.284164428711,85.3370819091797,,5.42381000518799,,100.0,91.3,121.423,,81.3585365853659,11.22355747,4.0,1.8052179813385,1.99998319149017,1.74825215339661,1.70633113384247,0.830933392047882,1.52000570297241,81.2415259478997,2198.0
Netherlands,NL,2021,6.2768306708326,24.3086759015198,0.1,4.209,-10.9532599562774,10.0468874909399,92.572,17533044,0.523490508168757,1.65464640233302,17.7061297739891,69.4429925410801,25.7,22.1938197521171,163.154842689698,2.26876997947693,135.962173461914,89.3898620605469,,5.50609016418457,,100.0,92.1,123.448,,81.309756097561,11.12490749,4.0,1.72513651847839,2.00424218177795,1.73918282985687,1.69862735271454,0.893059194087982,1.48990213871002,86.4500028041052,2080.0
Netherlands,NL,2022,5.00723455159611,23.898794550321,,3.526,1.48704290039353,6.65774559718475,92.886,17700982,0.953278922854537,1.64194723390554,18.6563965305589,69.0713610110483,,22.8632951641142,184.107484252682,2.25533008575439,138.767501831055,,,5.05201101303101,,100.0,92.5,115.821,4.1,81.6146341463415,10.10068321,4.0,1.57889866828918,1.91720008850098,1.71227204799652,1.65676593780518,0.726799547672272,1.54713273048401,96.4436215813729,
Netherlands,NL,2023,0.0745608349011775,24.8408812672174,,3.537,-26.7686982770768,9.84754479203886,93.179,17877117,0.990139686700227,1.72255687762915,18.7469265145434,69.6471240606258,,19.9597414384989,165.905457011481,,,,,,,100.0,97.0,117.352,,81.9146341463415,,4.0,1.62553191184998,1.86710047721863,1.79096639156342,1.64250445365906,0.658281981945038,1.55626440048218,88.5370818069331,
Netherlands,NL,2024,0.979674921515965,,,3.599,-1.09990473831836,9.92425867437176,93.453,17994237,0.65300248314048,1.67998836096868,17.8648549750246,70.3449826516711,,19.2879910767427,156.173668455139,,,,,,,,,,,,,,,,,,,,84.1345895257536,
Norway,NO,2014,2.04813200438943,23.412031718882,0.1,3.486,0.646203788277676,10.954886718139,80.692,5137232,1.12773667734928,1.38343133732434,34.6738352116026,53.4347468005324,26.8,27.2099921057026,69.1373772209037,1.70369005203247,113.479888916016,78.2397384643555,,7.64403009414673,8.85048,100.0,96.3,111.69,3.958243,82.1,9.28297901,2.8,1.82170379161835,2.22268295288086,1.64058220386505,2.02431488037109,1.11995851993561,1.68400382995605,39.7276720425482,1106.0
Norway,NO,2015,1.85733971623901,22.0885488164749,0.2,4.296,1.87399423252337,8.0136070886241,81.091,5188607,0.995084736958414,1.48183029554502,31.5986317732861,55.9833722181738,27.5,26.9188414862645,70.431856540017,1.92349994182587,115.210121154785,79.206428527832,,7.52334976196289,8.86857,100.0,96.8,110.118,,82.3048780487805,10.06992245,2.7,1.8330682516098,2.20029306411743,1.59465098381042,1.97525000572205,1.14562010765076,1.68808364868164,38.5751887349717,1153.0
Norway,NO,2016,1.16472423928819,21.9603759264578,0.3,4.68,-5.03254975124346,3.98049523650324,81.485,5234519,0.880969815359919,2.03389884901806,28.5306166329967,57.9316984565321,28.5,27.7264215581661,69.1168423974699,2.032870054245,116.6455078125,82.0374526977539,,7.98444986343384,9.01206,100.0,97.3,109.427,3.732163,82.4073170731707,10.53049755,2.6,1.83236646652222,2.14950466156006,1.6863489151001,1.99445748329163,1.18162095546722,1.66545379161835,35.9381714261875,1227.0
Norway,NO,2017,2.46374626574153,22.2900403628777,0.3,4.164,1.46874278067631,5.38896566318334,81.871,5276968,0.807673181884948,1.91877892439687,30.4933671932528,56.2861277546919,27.0,27.5528323979124,69.1087817621061,2.08167004585266,117.301460266113,83.7353363037109,,7.84598016738892,8.59418,100.0,96.4,108.393,,82.609756097561,10.22983646,2.5,1.94444799423218,2.19124555587769,1.80552613735199,1.98068571090698,1.15070176124573,1.69478344917297,36.7322649944946,1152.0
Norway,NO,2018,0.828931500516902,23.3136059270012,0.3,3.801,-1.28796404191649,7.94959431636822,82.248,5311916,0.660090844249,1.81119901939869,32.6446122707692,54.57404711371,27.6,27.7268430380858,70.0031957894984,2.03482007980347,117.714706420898,85.3883514404297,,7.59563016891479,,100.0,96.5,107.703,3.7,82.7585365853659,9.96037865,2.5,1.84514558315277,2.05031037330627,1.78418827056885,1.92207717895508,1.12084853649139,1.70934963226318,38.2210272883516,1082.0
Norway,NO,2019,1.12374694968757,23.2830044006887,0.2,3.684,3.99513402641074,2.91600859889185,82.616,5347896,0.675061373245644,1.78246102169707,29.8244589771798,57.3102892822421,27.7,29.611444403947,70.8958205272987,2.13599991798401,119.421340942383,85.7633819580078,,7.8645601272583,,100.0,98.0,108.005,,82.9585365853659,10.43807507,2.4,1.82773196697235,2.0337541103363,1.79789400100708,1.94084346294403,1.14211213588715,1.65354299545288,36.640925320627,957.0
Norway,NO,2020,-1.27817177234034,21.2531867719174,0.3,4.424,-0.892552414465767,1.14557292891118,82.974,5379475,0.588757324043059,1.8439294251894,26.8831673443447,59.6041108454966,28.4,31.3521157276673,65.3539790413323,2.24435997009277,119.941543579102,87.1685333251953,,8.3728199005127,,100.0,94.6,108.297,,83.209756097561,11.42416382,2.4,1.88777232170105,2.06576919555664,1.69426965713501,1.92992174625397,1.22160577774048,1.72022712230682,32.2103377797679,880.0
Norway,NO,2021,3.90868676830634,25.5055180112726,0.2,4.359,3.64643942475356,14.8001387979332,83.323,5408320,0.534772281874925,1.59886917714459,37.9019230417877,50.5672500324358,29.1,25.0880506650083,71.2227137759599,1.88763999938965,119.816871643066,93.9243011474609,,6.9602198600769,,100.0,99.0,109.586,,83.1634146341463,9.8142643,2.3,1.79539930820465,2.10831046104431,1.62860715389252,1.90791833400726,1.08862638473511,1.73803555965424,43.0363019206366,946.0
Norway,NO,2022,3.24622860260932,31.3445975469679,0.3,3.231,2.39446435427431,28.6290001838396,83.664,5457127,0.898395220610608,1.63442443229044,49.1288971298146,41.8232815649309,26.9,21.1777624084125,82.6094798361389,1.55752003192902,119.442527770996,97.6419830322266,,3.96801972389221,,100.0,99.0,111.657,3.7,82.509756097561,7.94803333,2.3,1.94172024726868,2.0676383972168,1.5161395072937,1.76085293292999,0.86123925447464,1.78067529201508,55.4998207714937,
Norway,NO,2023,0.0721204806030329,27.0526715460901,,3.572,2.85439221069972,17.4146048356105,83.995,5519594,1.13818460655469,2.08014844089816,39.0661168478106,49.9581990524857,,24.2545661042046,80.3638456401269,,,,,,,100.0,99.0,,,83.1121951219512,,2.4,1.79993534088135,2.11352157592773,1.59752345085144,1.83398151397705,0.892857432365417,1.77725434303284,47.9120990269837,
Norway,NO,2024,2.10045327837291,,,3.97,0.850405859705704,17.0572739753777,84.318,5572272,0.949856337284405,2.03822430471096,37.0458252261327,51.758485002272,,24.0152949546119,81.2221458261111,,,,,,,,,,,,,,,,,,,,47.5575282596141,
Paraguay,PY,2014,5.30123859237025,9.74517637965316,4.3,5.034,2.41465507149564,-0.786984268884852,60.474,6069811,1.44981205714477,11.7708565049652,33.608075846478,47.1154467111251,50.7,22.6588064100185,69.0837249631346,0.0790100023150444,,,95.0,2.59655904769897,,99.0,43.0,120.354,2.779734,73.415,6.62719059,23.0,-0.938229501247406,-1.01107943058014,-0.205342337489128,-0.604350566864014,-0.0886275097727776,-0.102871343493462,35.4644118987732,
Paraguay,PY,2015,2.95715173487106,9.64227469729351,4.2,4.556,1.95747007180575,-0.209438978009696,60.75,6159103,1.46036822105512,9.44042072515891,34.5822537534796,48.6423009672103,47.6,21.8786824129486,66.9150655259573,0.0967399999499321,,,96.0,3.33377814292908,,99.3,49.7,120.342,,73.454,6.69165802,22.2,-0.998762786388397,-1.01891994476318,-0.205608889460564,-0.644359648227692,0.0352126285433769,-0.069938525557518,34.734658699956,
Paraguay,PY,2016,4.26802583314583,9.55906333660439,4.2,5.255,2.21405230828343,4.60556622822702,61.026,6249126,1.45104639106418,10.696513407573,34.496780321782,47.6296883780502,47.9,19.8061739561247,67.7593152322047,0.11676000058651,82.3605499267578,,95.0,3.4349799156189,,98.4,53.4,119.848,2.561337,73.487,6.67556572,21.5,-0.821805059909821,-0.763090431690216,-0.229902908205986,-0.689654231071472,0.13447080552578,-0.0631013736128807,37.1432329052059,
Paraguay,PY,2017,4.81007885554041,9.95647441372393,2.4,6.138,1.55642990562375,3.36274040634809,61.3,6338660,1.42257756735462,10.1848244821521,34.3937589134534,47.9606996049679,48.5,20.6000429018101,71.0801344038377,0.148880004882812,,,,3.09062075614929,,99.3,61.1,117.821,,73.45,6.60902548,20.8,-0.841798901557922,-0.75071793794632,-0.248225942254066,-0.667961835861206,-0.0028554622549563,-0.0437242053449154,38.1692845403814,
Paraguay,PY,2018,3.20425034076639,10.0750585766838,3.1,6.217,0.610880271181182,-0.224276226143712,61.585,6427382,1.38999117307295,9.95020338548856,33.5561752136371,48.8792744653965,46.0,22.7820847953337,72.069223625915,0.146840006113052,,,94.0,3.29619598388672,,99.6,65.0,115.75,2.78,73.627,6.74497652,20.1,-0.604888737201691,-0.870756983757019,-0.0895191580057144,-0.602268278598785,-0.0867110788822174,0.031965795904398,36.8532235364332,34.0
